Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Category,Sub_Category,Product,Quantity,Unit_Price,Discount_Pct,Sales,Cost,Profit,Payment_Mode,Order_Status,Ship_Date,Salesperson
ORD00374,2025-04-20,CUST0151,Tanya Malhotra,East,Jharkhand,Appliances,Appliances,Mixer Grinder,4,7088,5,26934.4,22808.17,4126.23,UPI,Delivered,2025-04-26,Deepak
ORD00046,2025-04-20,CUST0255,Amit Kumar,East,Jharkhand,Accessories,Accessories,USB Hub,2,2493,15,4238.1,3554.36,683.74,UPI,Delivered,2025-04-26,Mohit
ORD00001,2025-04-21,CUST0147,Rohan Mehta,South,Telangana,Appliances,Appliances,Washing Machine,4,27930,0,111720.0,78068.8,33651.2,Debit Card,Shipped,2025-04-27,Kavita
ORD00829,2025-04-21,CUST0168,Ravi Singh,West,Rajasthan,Electronics,Electronics,Laptop Pro 14,1,78600,15,66810.0,63154.96,3655.04,UPI,Delivered,2025-04-23,Aman
ORD00114,2025-04-21,CUST0266,Manish Singh,West,Maharashtra,Accessories,Accessories,Webcam,3,4638,5,13218.3,11116.85,2101.45,Net Banking,Returned,2025-04-22,Aman
ORD00382,2025-04-22,CUST0161,Priya Malhotra,East,West Bengal,Electronics,Electronics,Wireless Headphones,2,4433,0,8866.0,7774.76,1091.24,Cash on Delivery,Delivered,2025-04-29,Varun
ORD00522,2025-04-22,CUST0217,Nisha Sharma,South,Tamil Nadu,Accessories,Accessories,Keyboard,4,1141,10,4107.6,3585.61,521.99,Credit Card,Delivered,2025-04-24,Yash
ORD00787,2025-04-22,CUST0282,Ankit Singh,East,Odisha,Furniture,Furniture,Bed Frame,3,50919,10,137481.3,129102.15,8379.15,UPI,Cancelled,2025-04-27,Mohit
ORD00417,2025-04-23,CUST0133,Arjun Verma,South,Tamil Nadu,Furniture,Furniture,Bed Frame,1,19462,5,18488.9,15137.26,3351.64,UPI,Returned,2025-04-29,Deepak
ORD00329,2025-04-24,CUST0130,Meera Gupta,South,Telangana,Accessories,Accessories,Mouse,2,1560,10,2808.0,2730.32,77.68,Net Banking,Delivered,2025-04-28,Raj
ORD00038,2025-04-24,CUST0133,Arjun Verma,North,Punjab,Appliances,Appliances,Air Conditioner,1,39927,5,37930.65,33889.69,4040.96,Credit Card,Delivered,2025-04-29,Sonia
ORD00621,2025-04-24,CUST0145,Vikram Yadav,North,Punjab,Electronics,Electronics,Wireless Headphones,5,11214,5,53266.5,42670.67,10595.83,UPI,Delivered,2025-04-26,Aman
ORD00264,2025-04-24,CUST0249,Rohan Gupta,East,Odisha,Furniture,Furniture,Bookshelf,5,15440,10,69480.0,52974.8,16505.2,Credit Card,Delivered,2025-04-28,Yash
ORD00561,2025-04-24,CUST0248,Kavya Malhotra,West,Gujarat,Electronics,Electronics,Laptop Pro 14,5,74894,15,318299.5,287965.29,30334.21,Credit Card,Delivered,2025-04-27,Sonia
ORD00364,2025-04-25,CUST0196,Nisha Sharma,East,Jharkhand,Electronics,Electronics,LED TV 55,5,48798,5,231790.5,179481.12,52309.38,Credit Card,Delivered,2025-05-02,Varun
ORD00170,2025-04-25,CUST0169,Simran Kumar,East,Jharkhand,Appliances,Appliances,Air Conditioner,3,31141,20,74738.4,69275.79,5462.61,Cash on Delivery,Delivered,2025-04-28,Sonia
ORD00662,2025-04-25,CUST0156,Rohan Gupta,West,Gujarat,Electronics,Electronics,LED TV 55,1,65890,0,65890.0,52876.73,13013.27,Debit Card,Delivered,2025-04-27,Deepak
ORD00897,2025-04-25,CUST0234,Rahul Singh,South,Tamil Nadu,Electronics,Electronics,Tablet Plus,4,26602,15,90446.8,74199.75,16247.05,Debit Card,Processing,2025-05-01,Aman
ORD00721,2025-04-26,CUST0146,Arjun Joshi,West,Gujarat,Furniture,Furniture,Bookshelf,5,13951,10,62779.5,58492.05,4287.45,Debit Card,Shipped,2025-05-02,Raj
ORD00968,2025-04-29,CUST0107,Amit Malhotra,South,Karnataka,Appliances,Appliances,Refrigerator,2,67752,15,115178.4,98793.23,16385.17,Credit Card,Shipped,2025-05-02,Yash
ORD00460,2025-04-29,CUST0292,Karan Kumar,North,Haryana,Furniture,Furniture,Bookshelf,1,6212,10,5590.8,4599.58,991.22,Debit Card,Delivered,2025-05-03,Deepak
ORD00476,2025-04-30,CUST0120,Amit Singh,West,Rajasthan,Appliances,Appliances,Air Conditioner,3,59086,10,159532.2,137800.71,21731.49,Credit Card,Delivered,2025-05-04,Sonia
ORD00547,2025-05-01,CUST0278,Tanya Kumar,North,Uttar Pradesh,Appliances,Appliances,Microwave Oven,5,17566,10,79047.0,67913.48,11133.52,UPI,Delivered,2025-05-02,Pallavi
ORD00598,2025-05-02,CUST0207,Pooja Malhotra,North,Delhi,Accessories,Accessories,USB Hub,2,2320,5,4408.0,3807.76,600.24,UPI,Delivered,2025-05-08,Tarun
ORD00174,2025-05-02,CUST0148,Ravi Malhotra,North,Haryana,Furniture,Furniture,Study Table,2,16281,0,32562.0,23871.1,8690.9,UPI,Processing,2025-05-07,Raj
ORD00480,2025-05-02,CUST0238,Pooja Malhotra,East,West Bengal,Appliances,Appliances,Air Conditioner,3,39265,10,106015.5,92600.81,13414.69,UPI,Delivered,2025-05-06,Sonia
ORD00672,2025-05-02,CUST0285,Kavya Verma,West,Goa,Furniture,Furniture,Office Chair,1,10325,10,9292.5,8405.41,887.09,Credit Card,Shipped,2025-05-07,Kavita
ORD00830,2025-05-03,CUST0230,Amit Joshi,South,Karnataka,Furniture,Furniture,Bed Frame,2,47238,5,89752.2,82593.19,7159.01,Cash on Delivery,Delivered,2025-05-06,Mohit
ORD00426,2025-05-03,CUST0141,Arjun Verma,East,Bihar,Electronics,Electronics,Wireless Headphones,1,7721,5,7334.95,6073.87,1261.08,Debit Card,Delivered,2025-05-08,Sonia
ORD00390,2025-05-03,CUST0282,Ankit Singh,West,Gujarat,Electronics,Electronics,LED TV 55,1,39239,10,35315.1,27080.22,8234.88,Cash on Delivery,Processing,2025-05-07,Mohit
ORD00942,2025-05-03,CUST0140,Arjun Patel,East,Bihar,Appliances,Appliances,Air Conditioner,1,33240,10,29916.0,29511.97,404.03,UPI,Shipped,2025-05-04,Varun
ORD00351,2025-05-05,CUST0258,Vikram Joshi,East,Jharkhand,Appliances,Appliances,Air Conditioner,3,53849,15,137314.95,116121.7,21193.25,Credit Card,Processing,2025-05-11,Sonia
ORD00248,2025-05-05,CUST0213,Simran Sharma,West,Rajasthan,Furniture,Furniture,Office Chair,1,17967,10,16170.3,12577.0,3593.3,UPI,Processing,2025-05-08,Deepak
ORD00410,2025-05-05,CUST0290,Nisha Patel,North,Uttar Pradesh,Furniture,Furniture,Office Chair,3,8992,5,25627.2,19918.07,5709.13,Cash on Delivery,Delivered,2025-05-12,Sonia
ORD00314,2025-05-05,CUST0216,Vikram Gupta,West,Maharashtra,Electronics,Electronics,LED TV 55,4,52898,10,190432.8,168010.66,22422.14,Debit Card,Delivered,2025-05-06,Yash
ORD00947,2025-05-05,CUST0236,Arjun Kumar,North,Delhi,Furniture,Furniture,Bed Frame,3,43538,10,117552.6,105524.81,12027.79,UPI,Delivered,2025-05-08,Sonia
ORD00623,2025-05-05,CUST0165,Pooja Patel,South,Kerala,Furniture,Furniture,Bookshelf,3,6601,0,19803.0,15136.97,4666.03,Net Banking,Delivered,2025-05-11,Mohit
ORD00583,2025-05-06,CUST0143,Tanya Verma,South,Tamil Nadu,Electronics,Electronics,Tablet Plus,4,17809,5,67674.2,54203.18,13471.02,Cash on Delivery,Delivered,2025-05-13,Tarun
ORD00296,2025-05-06,CUST0293,Nisha Singh,East,Jharkhand,Electronics,Electronics,Smartphone X,3,37937,10,102429.9,94143.52,8286.38,Net Banking,Delivered,2025-05-12,Pallavi
ORD00123,2025-05-07,CUST0207,Pooja Malhotra,South,Telangana,Electronics,Electronics,Wireless Headphones,5,9522,15,40468.5,33699.41,6769.09,Credit Card,Shipped,2025-05-09,Yash
ORD00182,2025-05-07,CUST0248,Kavya Malhotra,North,Delhi,Furniture,Furniture,Sofa Set,1,64884,0,64884.0,52740.09,12143.91,Debit Card,Delivered,2025-05-12,Kavita
ORD00036,2025-05-07,CUST0240,Rohan Gupta,West,Gujarat,Electronics,Electronics,Smartphone X,2,39061,10,70309.8,66335.59,3974.21,Credit Card,Delivered,2025-05-09,Kavita
ORD00078,2025-05-07,CUST0217,Nisha Sharma,North,Punjab,Furniture,Furniture,Office Chair,5,14082,0,70410.0,62353.01,8056.99,UPI,Delivered,2025-05-12,Tarun
ORD00847,2025-05-08,CUST0170,Ankit Verma,North,Haryana,Electronics,Electronics,Tablet Plus,2,22367,0,44734.0,38664.72,6069.28,Credit Card,Delivered,2025-05-15,Tarun
ORD00511,2025-05-08,CUST0268,Kavya Patel,East,Jharkhand,Accessories,Accessories,Mouse,5,791,10,3559.5,3163.14,396.36,UPI,Delivered,2025-05-09,Mohit
ORD00581,2025-05-08,CUST0250,Simran Kumar,South,Tamil Nadu,Electronics,Electronics,Tablet Plus,5,26445,5,125613.75,102007.68,23606.07,UPI,Delivered,2025-05-10,Mohit
ORD00651,2025-05-08,CUST0237,Tanya Patel,North,Uttar Pradesh,Appliances,Appliances,Washing Machine,1,28464,5,27040.8,22921.66,4119.14,Debit Card,Shipped,2025-05-11,Sonia
ORD00727,2025-05-08,CUST0189,Pooja Sharma,North,Uttar Pradesh,Appliances,Appliances,Refrigerator,5,32321,10,145444.5,111231.66,34212.84,UPI,Delivered,2025-05-11,Tarun
ORD00159,2025-05-08,CUST0131,Priya Malhotra,North,Haryana,Electronics,Electronics,Wireless Headphones,5,8735,5,41491.25,31493.6,9997.65,Net Banking,Delivered,2025-05-09,Sonia
ORD00231,2025-05-08,CUST0203,Aarav Joshi,West,Gujarat,Appliances,Appliances,Microwave Oven,3,7626,10,20590.2,15931.65,4658.55,Credit Card,Delivered,2025-05-15,Yash
ORD00462,2025-05-09,CUST0200,Kavya Patel,East,Odisha,Electronics,Electronics,LED TV 55,1,51766,5,49177.7,35663.09,13514.61,Credit Card,Delivered,2025-05-15,Pallavi
ORD00111,2025-05-09,CUST0118,Ravi Patel,South,Kerala,Furniture,Furniture,Office Chair,2,7670,10,13806.0,10455.15,3350.85,Net Banking,Delivered,2025-05-16,Sonia
ORD00223,2025-05-10,CUST0243,Rahul Sharma,North,Haryana,Electronics,Electronics,LED TV 55,4,37841,15,128659.4,122939.44,5719.96,Debit Card,Processing,2025-05-12,Yash
ORD00822,2025-05-11,CUST0227,Manish Gupta,North,Punjab,Furniture,Furniture,Sofa Set,4,55699,15,189376.6,169024.84,20351.76,Net Banking,Returned,2025-05-14,Sonia
ORD00239,2025-05-11,CUST0249,Rohan Gupta,East,Jharkhand,Appliances,Appliances,Microwave Oven,5,10534,20,42136.0,44681.2,-2545.2,Credit Card,Shipped,2025-05-15,Aman
ORD00144,2025-05-11,CUST0184,Tanya Verma,South,Karnataka,Electronics,Electronics,Laptop Pro 14,4,58917,10,212101.2,182519.81,29581.39,Net Banking,Delivered,2025-05-13,Kavita
ORD00424,2025-05-12,CUST0141,Arjun Verma,South,Karnataka,Furniture,Furniture,Bed Frame,4,31386,20,100435.2,90658.8,9776.4,Credit Card,Delivered,2025-05-14,Aman
ORD00289,2025-05-13,CUST0165,Pooja Patel,South,Karnataka,Appliances,Appliances,Microwave Oven,1,8058,15,6849.3,6296.45,552.85,Credit Card,Processing,2025-05-19,Mohit
ORD00162,2025-05-13,CUST0135,Sneha Malhotra,East,West Bengal,Electronics,Electronics,Smartphone X,5,20031,5,95147.25,75831.5,19315.75,Net Banking,Shipped,2025-05-19,Varun
ORD00402,2025-05-13,CUST0112,Ravi Gupta,West,Goa,Electronics,Electronics,Wireless Headphones,4,2667,15,9067.8,7921.98,1145.82,Net Banking,Delivered,2025-05-20,Kavita
ORD00415,2025-05-14,CUST0125,Meera Mehta,East,Odisha,Accessories,Accessories,Keyboard,2,3897,10,7014.6,5375.16,1639.44,UPI,Delivered,2025-05-15,Mohit
ORD00970,2025-05-14,CUST0259,Neha Sharma,South,Karnataka,Appliances,Appliances,Washing Machine,5,24567,0,122835.0,86321.91,36513.09,Debit Card,Shipped,2025-05-16,Yash
ORD00461,2025-05-14,CUST0186,Amit Singh,North,Uttar Pradesh,Appliances,Appliances,Refrigerator,4,50504,15,171713.6,176825.68,-5112.08,Debit Card,Processing,2025-05-20,Raj
ORD00739,2025-05-14,CUST0180,Amit Malhotra,South,Kerala,Accessories,Accessories,Mouse,4,2479,15,8428.6,7603.14,825.46,Debit Card,Delivered,2025-05-17,Sonia
ORD00713,2025-05-14,CUST0260,Sneha Kumar,South,Tamil Nadu,Appliances,Appliances,Refrigerator,5,54655,10,245947.5,212857.11,33090.39,Cash on Delivery,Delivered,2025-05-18,Sonia
ORD00620,2025-05-14,CUST0227,Manish Gupta,West,Rajasthan,Electronics,Electronics,Wireless Headphones,2,3673,15,6244.1,6472.11,-228.01,Debit Card,Delivered,2025-05-15,Tarun
ORD00029,2025-05-14,CUST0242,Priya Yadav,East,Odisha,Appliances,Appliances,Air Conditioner,3,38448,5,109576.8,80537.93,29038.87,Net Banking,Delivered,2025-05-19,Sonia
ORD00801,2025-05-14,CUST0183,Tanya Patel,West,Goa,Electronics,Electronics,Wireless Headphones,2,9005,15,15308.5,13287.64,2020.86,Credit Card,Delivered,2025-05-20,Sonia
ORD00578,2025-05-15,CUST0126,Rohan Malhotra,West,Maharashtra,Electronics,Electronics,Tablet Plus,4,19284,20,61708.8,55782.56,5926.24,Debit Card,Delivered,2025-05-18,Pallavi
ORD00780,2025-05-15,CUST0251,Neha Singh,East,Bihar,Accessories,Accessories,Mouse,2,1517,10,2730.6,2168.07,562.53,Debit Card,Delivered,2025-05-19,Aman
ORD00094,2025-05-15,CUST0125,Meera Mehta,East,Odisha,Electronics,Electronics,Smartphone X,4,24559,10,88412.4,73657.06,14755.34,UPI,Returned,2025-05-16,Deepak
ORD00616,2025-05-15,CUST0205,Kavya Joshi,West,Goa,Electronics,Electronics,Smartphone X,5,47245,0,236225.0,172336.9,63888.1,UPI,Shipped,2025-05-22,Sonia
ORD00037,2025-05-15,CUST0118,Ravi Patel,South,Tamil Nadu,Appliances,Appliances,Washing Machine,2,29211,10,52579.8,43140.51,9439.29,Debit Card,Delivered,2025-05-19,Raj
ORD00869,2025-05-15,CUST0184,Tanya Verma,West,Goa,Furniture,Furniture,Office Chair,2,13747,5,26119.3,20914.29,5205.01,Credit Card,Processing,2025-05-21,Mohit
ORD00041,2025-05-15,CUST0295,Arjun Gupta,North,Delhi,Accessories,Accessories,Phone Cover,4,218,20,697.6,682.26,15.34,Cash on Delivery,Processing,2025-05-22,Mohit
ORD00287,2025-05-16,CUST0248,Kavya Malhotra,South,Telangana,Appliances,Appliances,Air Conditioner,1,37036,5,35184.2,32885.26,2298.94,Credit Card,Delivered,2025-05-17,Yash
ORD00864,2025-05-16,CUST0297,Neha Singh,South,Telangana,Electronics,Electronics,LED TV 55,4,69305,15,235637.0,222308.23,13328.77,UPI,Shipped,2025-05-20,Pallavi
ORD00612,2025-05-17,CUST0292,Karan Kumar,West,Goa,Appliances,Appliances,Air Conditioner,5,54658,15,232296.5,238225.09,-5928.59,Debit Card,Delivered,2025-05-24,Varun
ORD00649,2025-05-17,CUST0231,Tanya Malhotra,West,Rajasthan,Furniture,Furniture,Sofa Set,4,60525,5,229995.0,185788.53,44206.47,UPI,Returned,2025-05-18,Yash
ORD00408,2025-05-18,CUST0287,Neha Gupta,North,Punjab,Appliances,Appliances,Mixer Grinder,2,5093,10,9167.4,8838.87,328.53,Debit Card,Processing,2025-05-24,Yash
ORD00234,2025-05-18,CUST0220,Ankit Yadav,South,Telangana,Appliances,Appliances,Air Conditioner,1,63949,5,60751.55,51560.45,9191.1,UPI,Delivered,2025-05-25,Deepak
ORD00385,2025-05-19,CUST0191,Rohan Patel,West,Maharashtra,Accessories,Accessories,Mouse,4,724,20,2316.8,2039.37,277.43,Credit Card,Shipped,2025-05-24,Aman
ORD00952,2025-05-19,CUST0141,Arjun Verma,East,Bihar,Electronics,Electronics,LED TV 55,2,65825,10,118485.0,110581.9,7903.1,Credit Card,Returned,2025-05-25,Aman
ORD00622,2025-05-19,CUST0254,Rohan Joshi,North,Punjab,Accessories,Accessories,Phone Cover,2,624,15,1060.8,951.17,109.63,UPI,Shipped,2025-05-24,Varun
ORD00212,2025-05-19,CUST0289,Kavya Kumar,East,Bihar,Electronics,Electronics,Tablet Plus,4,34023,15,115678.2,107226.72,8451.48,UPI,Delivered,2025-05-24,Raj
ORD00758,2025-05-19,CUST0189,Pooja Sharma,East,Jharkhand,Electronics,Electronics,Laptop Pro 14,2,67388,10,121298.4,111454.94,9843.46,UPI,Returned,2025-05-23,Deepak
ORD00090,2025-05-19,CUST0249,Rohan Gupta,South,Karnataka,Electronics,Electronics,Wireless Headphones,4,7298,5,27732.4,22593.58,5138.82,UPI,Processing,2025-05-24,Raj
ORD00640,2025-05-20,CUST0174,Neha Singh,South,Kerala,Electronics,Electronics,LED TV 55,2,63610,10,114498.0,98809.53,15688.47,Credit Card,Cancelled,2025-05-26,Raj
ORD00587,2025-05-20,CUST0288,Ankit Malhotra,North,Haryana,Furniture,Furniture,Office Chair,2,15050,10,27090.0,24876.82,2213.18,Net Banking,Shipped,2025-05-21,Tarun
ORD00767,2025-05-20,CUST0169,Simran Kumar,West,Gujarat,Electronics,Electronics,Tablet Plus,1,19823,5,18831.85,14400.73,4431.12,Credit Card,Delivered,2025-05-24,Mohit
ORD00227,2025-05-21,CUST0214,Vikram Singh,West,Rajasthan,Electronics,Electronics,Laptop Pro 14,3,74944,5,213590.4,161933.68,51656.72,Debit Card,Delivered,2025-05-23,Sonia
ORD00875,2025-05-21,CUST0165,Pooja Patel,North,Uttar Pradesh,Electronics,Electronics,Tablet Plus,3,25849,10,69792.3,68466.84,1325.46,Credit Card,Shipped,2025-05-27,Tarun
ORD00668,2025-05-21,CUST0103,Ankit Singh,North,Uttar Pradesh,Appliances,Appliances,Air Conditioner,2,32155,0,64310.0,55571.82,8738.18,Credit Card,Processing,2025-05-27,Yash
ORD00866,2025-05-22,CUST0197,Priya Yadav,East,Bihar,Appliances,Appliances,Air Conditioner,1,35680,10,32112.0,28480.61,3631.39,UPI,Delivered,2025-05-23,Mohit
ORD00825,2025-05-22,CUST0264,Meera Verma,East,Odisha,Furniture,Furniture,Bookshelf,4,7767,10,27961.2,25861.51,2099.69,Debit Card,Processing,2025-05-28,Mohit
ORD00116,2025-05-22,CUST0245,Simran Sharma,West,Gujarat,Appliances,Appliances,Refrigerator,5,51047,15,216949.75,213013.65,3936.1,UPI,Delivered,2025-05-26,Pallavi
ORD00863,2025-05-22,CUST0197,Priya Yadav,East,Bihar,Appliances,Appliances,Microwave Oven,2,9506,15,16160.2,13058.06,3102.14,Cash on Delivery,Delivered,2025-05-27,Varun
ORD00977,2025-05-23,CUST0209,Pooja Sharma,East,Jharkhand,Furniture,Furniture,Sofa Set,2,54140,10,97452.0,87132.63,10319.37,Debit Card,Delivered,2025-05-29,Mohit
ORD01000,2025-05-23,CUST0168,Ravi Singh,South,Kerala,Appliances,Appliances,Microwave Oven,4,14868,0,59472.0,41320.73,18151.27,Cash on Delivery,Returned,2025-05-29,Kavita
ORD00882,2025-05-24,CUST0266,Manish Singh,East,West Bengal,Appliances,Appliances,Mixer Grinder,4,8730,10,31428.0,30683.2,744.8,Cash on Delivery,Delivered,2025-05-26,Deepak
ORD00617,2025-05-24,CUST0197,Priya Yadav,North,Haryana,Appliances,Appliances,Mixer Grinder,3,8929,5,25447.65,19730.26,5717.39,UPI,Delivered,2025-05-29,Raj
ORD00005,2025-05-24,CUST0216,Vikram Gupta,North,Uttar Pradesh,Appliances,Appliances,Washing Machine,1,22507,10,20256.3,17527.27,2729.03,UPI,Delivered,2025-05-28,Pallavi
ORD00261,2025-05-25,CUST0154,Tanya Verma,East,West Bengal,Furniture,Furniture,Bookshelf,4,6159,15,20940.6,20077.07,863.53,Cash on Delivery,Delivered,2025-06-01,Tarun
ORD00305,2025-05-25,CUST0179,Amit Patel,West,Maharashtra,Appliances,Appliances,Air Conditioner,4,48255,10,173718.0,140555.82,33162.18,Cash on Delivery,Delivered,2025-05-28,Yash
ORD00034,2025-05-26,CUST0167,Ravi Sharma,West,Gujarat,Electronics,Electronics,LED TV 55,1,40209,15,34177.65,29047.98,5129.67,Debit Card,Delivered,2025-06-02,Deepak
ORD00006,2025-05-26,CUST0253,Pooja Gupta,North,Punjab,Appliances,Appliances,Air Conditioner,3,31436,5,89592.6,76557.58,13035.02,UPI,Processing,2025-06-02,Raj
ORD00670,2025-05-26,CUST0102,Rahul Joshi,South,Telangana,Electronics,Electronics,Wireless Headphones,4,10696,15,36366.4,29305.55,7060.85,Net Banking,Delivered,2025-05-29,Yash
ORD00059,2025-05-26,CUST0188,Rahul Mehta,North,Haryana,Electronics,Electronics,Laptop Pro 14,5,79846,10,359307.0,289004.89,70302.11,Credit Card,Delivered,2025-05-31,Aman
ORD00141,2025-05-27,CUST0163,Neha Verma,West,Goa,Electronics,Electronics,Wireless Headphones,1,11415,0,11415.0,9859.03,1555.97,Debit Card,Delivered,2025-05-28,Deepak
ORD00240,2025-05-28,CUST0299,Priya Kumar,North,Delhi,Electronics,Electronics,LED TV 55,4,54680,5,207784.0,169553.66,38230.34,Credit Card,Delivered,2025-05-29,Tarun
ORD00198,2025-05-29,CUST0197,Priya Yadav,West,Goa,Electronics,Electronics,Wireless Headphones,4,8369,10,30128.4,28537.41,1590.99,Debit Card,Shipped,2025-05-30,Kavita
ORD00975,2025-05-29,CUST0103,Ankit Singh,North,Delhi,Furniture,Furniture,Study Table,3,7739,15,19734.45,20591.58,-857.13,Debit Card,Returned,2025-06-03,Kavita
ORD00545,2025-05-29,CUST0271,Amit Patel,East,Odisha,Electronics,Electronics,Laptop Pro 14,1,57925,10,52132.5,51825.01,307.49,Credit Card,Delivered,2025-06-02,Mohit
ORD00407,2025-05-30,CUST0263,Aarav Sharma,South,Tamil Nadu,Appliances,Appliances,Washing Machine,1,53898,0,53898.0,46283.88,7614.12,Credit Card,Shipped,2025-06-05,Deepak
ORD00657,2025-05-30,CUST0248,Kavya Malhotra,South,Telangana,Electronics,Electronics,Laptop Pro 14,2,78065,15,132710.5,129139.14,3571.36,Credit Card,Delivered,2025-05-31,Yash
ORD00128,2025-05-31,CUST0275,Priya Verma,West,Rajasthan,Appliances,Appliances,Air Conditioner,1,36470,15,30999.5,26395.69,4603.81,UPI,Processing,2025-06-06,Yash
ORD00687,2025-06-01,CUST0209,Pooja Sharma,East,Bihar,Electronics,Electronics,Smartphone X,5,48930,15,207952.5,180326.33,27626.17,UPI,Delivered,2025-06-05,Aman
ORD00209,2025-06-02,CUST0146,Arjun Joshi,North,Haryana,Electronics,Electronics,Wireless Headphones,2,1626,20,2601.6,2588.58,13.02,Debit Card,Delivered,2025-06-08,Aman
ORD00667,2025-06-03,CUST0170,Ankit Verma,North,Uttar Pradesh,Furniture,Furniture,Bed Frame,2,37782,10,68007.6,66851.37,1156.23,Credit Card,Processing,2025-06-10,Pallavi
ORD00167,2025-06-03,CUST0235,Simran Joshi,South,Kerala,Electronics,Electronics,Tablet Plus,5,34037,5,161675.75,123522.14,38153.61,UPI,Returned,2025-06-05,Tarun
ORD00575,2025-06-03,CUST0101,Neha Malhotra,West,Maharashtra,Furniture,Furniture,Office Chair,2,5228,15,8887.6,7528.3,1359.3,Cash on Delivery,Delivered,2025-06-06,Yash
ORD00142,2025-06-03,CUST0134,Amit Sharma,North,Haryana,Electronics,Electronics,Tablet Plus,4,16689,0,66756.0,57767.81,8988.19,Debit Card,Shipped,2025-06-06,Kavita
ORD00215,2025-06-03,CUST0154,Tanya Verma,West,Gujarat,Furniture,Furniture,Office Chair,1,14211,10,12789.9,10435.6,2354.3,UPI,Cancelled,2025-06-09,Mohit
ORD00894,2025-06-04,CUST0148,Ravi Malhotra,South,Karnataka,Appliances,Appliances,Washing Machine,1,54355,15,46201.75,47898.48,-1696.73,UPI,Processing,2025-06-10,Tarun
ORD00928,2025-06-04,CUST0279,Rohan Gupta,East,Odisha,Furniture,Furniture,Bed Frame,5,19172,0,95860.0,75811.41,20048.59,UPI,Delivered,2025-06-11,Kavita
ORD00112,2025-06-04,CUST0199,Ravi Verma,North,Delhi,Accessories,Accessories,Mouse,2,988,0,1976.0,1699.89,276.11,Credit Card,Delivered,2025-06-07,Pallavi
ORD00363,2025-06-05,CUST0243,Rahul Sharma,South,Telangana,Accessories,Accessories,Phone Cover,1,814,15,691.9,586.4,105.5,Net Banking,Delivered,2025-06-06,Sonia
ORD00732,2025-06-06,CUST0149,Tanya Singh,West,Gujarat,Furniture,Furniture,Bed Frame,3,28313,0,84939.0,57914.64,27024.36,UPI,Delivered,2025-06-11,Mohit
ORD00800,2025-06-06,CUST0206,Simran Patel,West,Maharashtra,Electronics,Electronics,LED TV 55,5,65851,10,296329.5,255642.04,40687.46,UPI,Returned,2025-06-08,Mohit
ORD00138,2025-06-06,CUST0284,Manish Malhotra,West,Goa,Furniture,Furniture,Bed Frame,4,27837,10,100213.2,80472.13,19741.07,Debit Card,Delivered,2025-06-10,Kavita
ORD00171,2025-06-07,CUST0268,Kavya Patel,East,Bihar,Appliances,Appliances,Washing Machine,2,47425,10,85365.0,68494.48,16870.52,UPI,Processing,2025-06-14,Mohit
ORD00755,2025-06-07,CUST0104,Pooja Verma,North,Uttar Pradesh,Electronics,Electronics,Smartphone X,5,24858,5,118075.5,84839.31,33236.19,UPI,Delivered,2025-06-13,Yash
ORD00164,2025-06-07,CUST0263,Aarav Sharma,East,Jharkhand,Accessories,Accessories,USB Hub,2,1421,10,2557.8,2266.16,291.64,Net Banking,Returned,2025-06-10,Tarun
ORD00210,2025-06-07,CUST0154,Tanya Verma,North,Delhi,Appliances,Appliances,Refrigerator,2,33602,10,60483.6,59446.74,1036.86,Debit Card,Delivered,2025-06-10,Sonia
ORD00135,2025-06-07,CUST0237,Tanya Patel,West,Rajasthan,Appliances,Appliances,Microwave Oven,2,9313,0,18626.0,16058.28,2567.72,Net Banking,Delivered,2025-06-12,Aman
ORD00584,2025-06-08,CUST0121,Aarav Verma,South,Tamil Nadu,Accessories,Accessories,Phone Cover,1,1065,15,905.25,747.78,157.47,UPI,Delivered,2025-06-15,Tarun
ORD00836,2025-06-09,CUST0188,Rahul Mehta,South,Telangana,Appliances,Appliances,Microwave Oven,5,16261,10,73174.5,56603.24,16571.26,UPI,Delivered,2025-06-13,Sonia
ORD00935,2025-06-10,CUST0296,Amit Mehta,North,Delhi,Accessories,Accessories,Keyboard,2,4297,10,7734.6,7362.71,371.89,Debit Card,Delivered,2025-06-12,Aman
ORD00121,2025-06-10,CUST0274,Ankit Yadav,West,Goa,Electronics,Electronics,Smartphone X,2,47122,15,80107.4,77399.23,2708.17,Net Banking,Delivered,2025-06-15,Deepak
ORD00931,2025-06-11,CUST0222,Nisha Mehta,North,Haryana,Electronics,Electronics,Laptop Pro 14,4,75901,5,288423.8,228120.88,60302.92,UPI,Delivered,2025-06-16,Yash
ORD00244,2025-06-11,CUST0137,Tanya Sharma,South,Tamil Nadu,Accessories,Accessories,USB Hub,4,1312,15,4460.8,4323.72,137.08,Credit Card,Delivered,2025-06-18,Pallavi
ORD00064,2025-06-12,CUST0173,Pooja Malhotra,South,Kerala,Electronics,Electronics,Smartphone X,2,34555,10,62199.0,50506.66,11692.34,UPI,Delivered,2025-06-14,Yash
ORD00229,2025-06-12,CUST0217,Nisha Sharma,West,Maharashtra,Electronics,Electronics,LED TV 55,4,65341,5,248295.8,202592.69,45703.11,Debit Card,Delivered,2025-06-19,Pallavi
